BUYER_COUNTY,BUYER_STATE,year,count,DOSAGE_UNIT,countyfips
ARLINGTON,VA,2012,6805,2195560,51013
ARMSTRONG,PA,2006,6897,2076400,42005
ARMSTRONG,PA,2007,7073,2269250,42005
ARMSTRONG,PA,2008,7280,2396100,42005
ARMSTRONG,PA,2009,6595,2413670,42005
ARMSTRONG,PA,2010,7575,2700330,42005
ARMSTRONG,PA,2011,8552,3019060,42005
ARMSTRONG,PA,2012,9242,3186970,42005
ARMSTRONG,TX,2006,41,14500,48011
ARMSTRONG,TX,2007,61,20400,48011
ARMSTRONG,TX,2008,58,14900,48011
ARMSTRONG,TX,2009,46,15700,48011
ARMSTRONG,TX,2010,46,15000,48011
ARMSTRONG,TX,2011,79,20330,48011
ARMSTRONG,TX,2012,63,15800,48011
AROOSTOOK,ME,2006,6886,2742060,23003
AROOSTOOK,ME,2007,7481,3030810,23003
AROOSTOOK,ME,2008,7728,3247180,23003
AROOSTOOK,ME,2009,7728,3019570,23003
AROOSTOOK,ME,2010,8984,3144610,23003
AROOSTOOK,ME,2011,8716,3075800,23003
AROOSTOOK,ME,2012,8049,2865580,23003
ARROYO,PR,2006,82,38200,NA
ARROYO,PR,2007,72,24900,NA
ARROYO,PR,2008,60,24400,NA
ARROYO,PR,2009,57,29530,NA
ARROYO,PR,2010,44,27300,NA
ARROYO,PR,2011,37,19600,NA
ARROYO,PR,2012,27,18700,NA
ASCENSION,LA,2006,11436,4148650,22005
ASCENSION,LA,2007,12131,4980310,22005
ASCENSION,LA,2008,13341,5363330,22005
ASCENSION,LA,2009,13065,5127260,22005
ASCENSION,LA,2010,13230,4874600,22005
ASCENSION,LA,2011,13176,5098200,22005
ASCENSION,LA,2012,14132,5572780,22005
ASHE,NC,2006,3438,936940,37009
ASHE,NC,2007,3762,1053050,37009
ASHE,NC,2008,3954,1083560,37009
ASHE,NC,2009,3567,1146930,37009
ASHE,NC,2010,4100,1329770,37009
ASHE,NC,2011,3611,1218320,37009
ASHE,NC,2012,3462,1206790,37009
ASHLAND,OH,2006,1884,835000,39005
ASHLAND,OH,2007,2314,1007400,39005
ASHLAND,OH,2008,2410,1089470,39005
ASHLAND,OH,2009,2413,1148790,39005
ASHLAND,OH,2010,2657,1269270,39005
ASHLAND,OH,2011,2838,1392010,39005
ASHLAND,OH,2012,2803,1297980,39005
ASHLAND,WI,2006,1393,551300,55003
ASHLAND,WI,2007,1554,598700,55003
ASHLAND,WI,2008,1483,599040,55003
ASHLAND,WI,2009,1723,642700,55003
ASHLAND,WI,2010,1999,650600,55003
ASHLAND,WI,2011,2280,739260,55003
ASHLAND,WI,2012,2374,786030,55003
ASHLEY,AR,2006,2959,670990,05003
ASHLEY,AR,2007,3126,767760,05003
ASHLEY,AR,2008,3138,750860,05003
ASHLEY,AR,2009,3530,775080,05003
ASHLEY,AR,2010,3918,901940,05003
ASHLEY,AR,2011,4044,1001560,05003
ASHLEY,AR,2012,4100,1054870,05003
ASHTABULA,OH,2006,8244,2996900,39007
ASHTABULA,OH,2007,9352,3340920,39007
ASHTABULA,OH,2008,10520,3693180,39007
ASHTABULA,OH,2009,11245,4395120,39007
ASHTABULA,OH,2010,11542,4685560,39007
ASHTABULA,OH,2011,11988,4998760,39007
ASHTABULA,OH,2012,11578,4728150,39007
ASOTIN,WA,2006,2361,1209800,53003
ASOTIN,WA,2007,2225,986200,53003
ASOTIN,WA,2008,2378,1013180,53003
ASOTIN,WA,2009,2873,1149510,53003
ASOTIN,WA,2010,4579,1851360,53003
ASOTIN,WA,2011,4645,2137640,53003
ASOTIN,WA,2012,4348,2234360,53003
ASSUMPTION,LA,2006,773,224000,22007
ASSUMPTION,LA,2007,863,268100,22007
ASSUMPTION,LA,2008,883,297060,22007
ASSUMPTION,LA,2009,769,268200,22007
ASSUMPTION,LA,2010,770,249900,22007
ASSUMPTION,LA,2011,937,282700,22007
ASSUMPTION,LA,2012,925,278550,22007
ATASCOSA,TX,2006,3632,1139180,48013
ATASCOSA,TX,2007,4224,1686010,48013
ATASCOSA,TX,2008,4286,1954850,48013
ATASCOSA,TX,2009,4816,2317040,48013
ATASCOSA,TX,2010,5620,2517750,48013
ATASCOSA,TX,2011,5540,2655060,48013
ATASCOSA,TX,2012,5517,2560400,48013
ATCHISON,KS,2006,1643,492000,20005
ATCHISON,KS,2007,1890,616000,20005
ATCHISON,KS,2008,2314,815760,20005
ATCHISON,KS,2009,2467,834820,20005
ATCHISON,KS,2010,2530,853210,20005
ATCHISON,KS,2011,2237,891400,20005
ATCHISON,KS,2012,2020,911790,20005
ATCHISON,MO,2006,473,119300,29005
ATCHISON,MO,2007,479,136300,29005
ATCHISON,MO,2008,513,140400,29005
ATCHISON,MO,2009,545,145500,29005
ATCHISON,MO,2010,610,148200,29005
ATCHISON,MO,2011,635,180960,29005
ATCHISON,MO,2012,601,204700,29005
ATHENS,OH,2006,4472,2698920,39009
ATHENS,OH,2007,5130,2613790,39009
ATHENS,OH,2008,5736,2833100,39009
ATHENS,OH,2009,5793,3044075,39009
ATHENS,OH,2010,6880,3246750,39009
ATHENS,OH,2011,7109,3404560,39009
ATHENS,OH,2012,7708,3465780,39009
ATKINSON,GA,2006,576,250020,13003
ATKINSON,GA,2007,645,316100,13003
ATKINSON,GA,2008,986,371620,13003
ATKINSON,GA,2009,1014,367000,13003
ATKINSON,GA,2010,1639,563780,13003
ATKINSON,GA,2011,1361,525260,13003
ATKINSON,GA,2012,1451,539190,13003
ATLANTIC,NJ,2006,27247,8785559,34001
ATLANTIC,NJ,2007,28067,10202596,34001
ATLANTIC,NJ,2008,28598,11466100,34001
ATLANTIC,NJ,2009,27517,10528182,34001
ATLANTIC,NJ,2010,27736,10561170,34001
ATLANTIC,NJ,2011,28485,11244010,34001
ATLANTIC,NJ,2012,26149,10833480,34001
ATOKA,OK,2006,1612,409300,40005
ATOKA,OK,2007,1633,445460,40005
ATOKA,OK,2008,1854,520400,40005
ATOKA,OK,2009,1993,658000,40005
ATOKA,OK,2010,2195,708600,40005
ATOKA,OK,2011,2202,758950,40005
ATOKA,OK,2012,2109,747040,40005
ATTALA,MS,2006,1753,426540,28007
ATTALA,MS,2007,2116,521200,28007
ATTALA,MS,2008,2429,649290,28007
ATTALA,MS,2009,2338,729070,28007
ATTALA,MS,2010,2416,748260,28007
ATTALA,MS,2011,2339,776700,28007
ATTALA,MS,2012,2509,879700,28007
AUDRAIN,MO,2006,2052,535400,29007
AUDRAIN,MO,2007,2273,605200,29007
AUDRAIN,MO,2008,2375,669320,29007
AUDRAIN,MO,2009,2491,665830,29007
AUDRAIN,MO,2010,2600,700480,29007
AUDRAIN,MO,2011,2997,833400,29007
AUDRAIN,MO,2012,2766,876020,29007
AUDUBON,IA,2006,274,77700,19009
AUDUBON,IA,2007,296,77430,19009
AUDUBON,IA,2008,331,89230,19009
AUDUBON,IA,2009,387,104900,19009
AUDUBON,IA,2010,432,103030,19009
AUDUBON,IA,2011,451,89700,19009
AUDUBON,IA,2012,405,100060,19009
AUGLAIZE,OH,2006,2451,848330,39011
AUGLAIZE,OH,2007,2832,970880,39011
AUGLAIZE,OH,2008,3114,1084300,39011
AUGLAIZE,OH,2009,3223,1141590,39011
AUGLAIZE,OH,2010,3601,1210210,39011
AUGLAIZE,OH,2011,3712,1365530,39011
AUGLAIZE,OH,2012,3739,1360090,39011
AUGUSTA,VA,2006,2449,1297790,51015
AUGUSTA,VA,2007,2808,1460800,51015
AUGUSTA,VA,2008,2916,1472080,51015
AUGUSTA,VA,2009,3110,1530050,51015
AUGUSTA,VA,2010,3112,1530060,51015
AUGUSTA,VA,2011,3212,1610100,51015
AUGUSTA,VA,2012,3170,1634300,51015
AUSTIN,TX,2006,1600,503500,48015
AUSTIN,TX,2007,1960,600200,48015
AUSTIN,TX,2008,2238,706960,48015
AUSTIN,TX,2009,2557,819340,48015
AUSTIN,TX,2010,2676,813530,48015
AUSTIN,TX,2011,2906,904080,48015
AUSTIN,TX,2012,3023,995340,48015
AUTAUGA,AL,2006,5470,2277140,01001
AUTAUGA,AL,2007,6044,2595590,01001
AUTAUGA,AL,2008,6342,2817500,01001
AUTAUGA,AL,2009,6566,3120850,01001
AUTAUGA,AL,2010,7106,3174140,01001
AUTAUGA,AL,2011,8033,3525120,01001
AUTAUGA,AL,2012,8490,3758130,01001
AVERY,NC,2006,2763,883600,37011
AVERY,NC,2007,2849,973980,37011
AVERY,NC,2008,3147,1042400,37011
AVERY,NC,2009,3191,1110650,37011
AVERY,NC,2010,3120,1083320,37011
AVERY,NC,2011,3150,1026550,37011
AVERY,NC,2012,3132,1098350,37011
AVOYELLES,LA,2006,5907,1433030,22009
AVOYELLES,LA,2007,6173,1613240,22009
AVOYELLES,LA,2008,6247,1878700,22009
AVOYELLES,LA,2009,5764,1971100,22009
AVOYELLES,LA,2010,5616,1946860,22009
AVOYELLES,LA,2011,5978,2227370,22009
AVOYELLES,LA,2012,6215,2476560,22009
BACA,CO,2006,263,69400,08009
BACA,CO,2007,314,79500,08009
BACA,CO,2008,288,77300,08009
BACA,CO,2009,232,64800,08009
BACA,CO,2010,284,81800,08009
BACA,CO,2011,359,102200,08009
BACA,CO,2012,300,81900,08009
BACON,GA,2006,1082,614740,13005
BACON,GA,2007,1707,972640,13005
BACON,GA,2008,1739,926030,13005
BACON,GA,2009,1874,943380,13005
BACON,GA,2010,2712,1684710,13005
BACON,GA,2011,2380,1394060,13005
BACON,GA,2012,2704,1335370,13005
BAILEY,TX,2006,395,111080,48017
BAILEY,TX,2007,481,135700,48017
BAILEY,TX,2008,466,133400,48017
BAILEY,TX,2009,461,120630,48017
BAILEY,TX,2010,496,136000,48017
BAILEY,TX,2011,586,153400,48017
BAILEY,TX,2012,471,192600,48017
BAKER,FL,2006,2922,1382600,12003
BAKER,FL,2007,2953,1712800,12003
BAKER,FL,2008,3094,1886000,12003
BAKER,FL,2009,3186,2155140,12003
BAKER,FL,2010,3874,2599360,12003
BAKER,FL,2011,4032,2764290,12003
BAKER,FL,2012,3801,1964170,12003
BAKER,GA,2006,5,1300,13007
BAKER,OR,2006,2025,854230,41001
BAKER,OR,2007,2027,879980,41001
BAKER,OR,2008,2246,911190,41001
BAKER,OR,2009,2590,987620,41001
BAKER,OR,2010,2903,1201530,41001
BAKER,OR,2011,2914,1152290,41001
BAKER,OR,2012,2625,1209170,41001
BALDWIN,AL,2006,17381,6353798,01003
BALDWIN,AL,2007,19433,7666160,01003
BALDWIN,AL,2008,21075,8620950,01003
BALDWIN,AL,2009,22406,9668050,01003
BALDWIN,AL,2010,25762,10862078,01003
BALDWIN,AL,2011,28307,12358832,01003
BALDWIN,AL,2012,32469,14396713,01003
BALDWIN,GA,2006,3828,1083680,13009
BALDWIN,GA,2007,4273,1297520,13009
BALDWIN,GA,2008,4616,1466470,13009
BALDWIN,GA,2009,4607,1582630,13009
BALDWIN,GA,2010,5171,1883140,13009
BALDWIN,GA,2011,5133,2176619,13009
BALDWIN,GA,2012,5103,2414680,13009
BALLARD,KY,2006,673,177980,21007
BALLARD,KY,2007,712,208960,21007
BALLARD,KY,2008,676,270640,21007
BALLARD,KY,2009,855,377400,21007
BALLARD,KY,2010,1017,462870,21007
BALLARD,KY,2011,898,498400,21007
BALLARD,KY,2012,758,477760,21007
BALTIMORE,MD,2006,62556,21894869,24005
BALTIMORE,MD,2007,69140,25347218,24005
BALTIMORE,MD,2008,71905,27664210,24005
BALTIMORE,MD,2009,77788,31383950,24005
BALTIMORE,MD,2010,81638,34224000,24005
BALTIMORE,MD,2011,82248,36536397.4,24005
BALTIMORE,MD,2012,85285,35372927,24005
BALTIMORE CITY,MD,2006,34659,21249353,24510
BALTIMORE CITY,MD,2007,37582,16362494,24510
BALTIMORE CITY,MD,2008,39324,17359135,24510
BALTIMORE CITY,MD,2009,42577,18172455,24510
BALTIMORE CITY,MD,2010,44658,19642120,24510
BALTIMORE CITY,MD,2011,45019,20262816,24510
BALTIMORE CITY,MD,2012,47089,20673130,24510
BAMBERG,SC,2006,1142,380200,45009
BAMBERG,SC,2007,1125,392160,45009
BAMBERG,SC,2008,1337,443300,45009
BAMBERG,SC,2009,1329,535400,45009
BAMBERG,SC,2010,1361,514290,45009
BAMBERG,SC,2011,1671,552030,45009
BAMBERG,SC,2012,1881,624360,45009
BANDERA,TX,2006,674,250070,48019
BANDERA,TX,2007,710,293430,48019
BANDERA,TX,2008,751,299080,48019
BANDERA,TX,2009,845,386860,48019
BANDERA,TX,2010,936,458050,48019
BANDERA,TX,2011,997,565510,48019
BANDERA,TX,2012,972,492240,48019
BANKS,GA,2006,943,296995,13011
BANKS,GA,2007,1006,344940,13011
BANKS,GA,2008,1352,439600,13011
BANKS,GA,2009,1616,500000,13011
BANKS,GA,2010,1884,640900,13011
BANKS,GA,2011,1865,669460,13011
BANKS,GA,2012,2009,658230,13011
BANNOCK,ID,2006,5937,2116980,16005
BANNOCK,ID,2007,6611,2371490,16005
BANNOCK,ID,2008,7335,2639970,16005
BANNOCK,ID,2009,7678,3002960,16005
BANNOCK,ID,2010,8879,3536770,16005
BANNOCK,ID,2011,9040,4035680,16005
BANNOCK,ID,2012,9248,4335070,16005
BARAGA,MI,2006,944,286020,26013
BARAGA,MI,2007,1003,323800,26013
BARAGA,MI,2008,1024,358800,26013
BARAGA,MI,2009,1000,372520,26013
BARAGA,MI,2010,1070,390200,26013
BARAGA,MI,2011,1234,445200,26013
BARAGA,MI,2012,1212,473130,26013
BARBER,KS,2006,369,140200,20007
BARBER,KS,2007,434,140460,20007
BARBER,KS,2008,527,151300,20007
BARBER,KS,2009,555,158730,20007
BARBER,KS,2010,679,199300,20007
BARBER,KS,2011,822,223890,20007
BARBER,KS,2012,764,206310,20007
BARBOUR,AL,2006,2920,827060,01005
BARBOUR,AL,2007,3227,951130,01005
BARBOUR,AL,2008,3313,1009540,01005
BARBOUR,AL,2009,3490,1115140,01005
BARBOUR,AL,2010,4004,1259920,01005
BARBOUR,AL,2011,4206,1380550,01005
BARBOUR,AL,2012,4441,1447300,01005
BARBOUR,WV,2006,1044,508100,54001
BARBOUR,WV,2007,1310,625150,54001
BARBOUR,WV,2008,1632,766200,54001
BARBOUR,WV,2009,1823,869860,54001
BARBOUR,WV,2010,2137,945110,54001
BARBOUR,WV,2011,2174,969850,54001
BARBOUR,WV,2012,2421,995980,54001
BARCELONETA,PR,2006,129,74100,NA
BARCELONETA,PR,2007,148,92400,NA
BARCELONETA,PR,2008,83,30100,NA
BARCELONETA,PR,2009,113,61000,NA
BARCELONETA,PR,2010,182,114800,NA
BARCELONETA,PR,2011,214,142960,NA
BARCELONETA,PR,2012,198,139800,NA
BARNES,ND,2006,705,201050,38003
BARNES,ND,2007,790,245910,38003
BARNES,ND,2008,877,257220,38003
BARNES,ND,2009,905,265000,38003
BARNES,ND,2010,845,271060,38003
BARNES,ND,2011,1059,318190,38003
BARNES,ND,2012,1067,315160,38003
BARNSTABLE,MA,2006,17387,6526795,25001
BARNSTABLE,MA,2007,17909,7080498,25001
BARNSTABLE,MA,2008,17769,7291600,25001
BARNSTABLE,MA,2009,17498,7777310,25001
BARNSTABLE,MA,2010,17673,7815550,25001
BARNSTABLE,MA,2011,17035,7630040,25001
BARNSTABLE,MA,2012,16774,7305270,25001
BARNWELL,SC,2006,2570,745100,45011
BARNWELL,SC,2007,2848,905880,45011
BARNWELL,SC,2008,3194,1073720,45011
BARNWELL,SC,2009,3045,1182600,45011
BARNWELL,SC,2010,3266,1275780,45011
BARNWELL,SC,2011,3307,1339590,45011
BARNWELL,SC,2012,3108,1263740,45011
BARRANQUITAS,PR,2006,123,82400,NA
BARRANQUITAS,PR,2007,92,65200,NA
BARRANQUITAS,PR,2008,71,47700,NA
BARRANQUITAS,PR,2009,77,70100,NA
BARRANQUITAS,PR,2010,98,82500,NA
BARRANQUITAS,PR,2011,102,81110,NA
BARRANQUITAS,PR,2012,96,76800,NA
BARREN,KY,2006,5614,1935850,21009
BARREN,KY,2007,6331,2417040,21009
BARREN,KY,2008,6537,2716520,21009
BARREN,KY,2009,6864,3067170,21009
BARREN,KY,2010,8007,3518080,21009
BARREN,KY,2011,9044,4052316,21009
BARREN,KY,2012,9154,4044150,21009
BARRON,WI,2006,2590,858800,55005
BARRON,WI,2007,3069,1001940,55005
BARRON,WI,2008,3926,1238530,55005
BARRON,WI,2009,4026,1277690,55005
BARRON,WI,2010,4795,1460696,55005
BARRON,WI,2011,5048,1632730,55005
BARRON,WI,2012,5035,1735720,55005
BARROW,GA,2006,5776,2205200,13013
BARROW,GA,2007,6732,2739260,13013
BARROW,GA,2008,7945,2875730,13013
BARROW,GA,2009,8461,3102530,13013
BARROW,GA,2010,9421,3462970,13013
BARROW,GA,2011,9123,3636180,13013
BARROW,GA,2012,8415,3622790,13013
BARRY,MI,2006,2367,1032365,26015
BARRY,MI,2007,3215,1159370,26015
BARRY,MI,2008,3770,1361990,26015
BARRY,MI,2009,3663,1438960,26015
BARRY,MI,2010,3982,1497880,26015
BARRY,MI,2011,4196,1792120,26015
BARRY,MI,2012,3916,1822690,26015
BARRY,MO,2006,5866,1762060,29009
BARRY,MO,2007,6503,1978620,29009
BARRY,MO,2008,6532,2127304,29009
BARRY,MO,2009,6468,2198390,29009
BARRY,MO,2010,7018,2389240,29009
BARRY,MO,2011,7128,2579180,29009
BARRY,MO,2012,7072,2742680,29009
BARTHOLOMEW,IN,2006,8403,3653220,18005
BARTHOLOMEW,IN,2007,9961,4469380,18005
BARTHOLOMEW,IN,2008,10238,4919084,18005
BARTHOLOMEW,IN,2009,9875,5290300,18005
BARTHOLOMEW,IN,2010,9902,5476300,18005
BARTHOLOMEW,IN,2011,9796,6032830,18005
BARTHOLOMEW,IN,2012,9888,6210390,18005
BARTON,KS,2006,2265,829870,20009
BARTON,KS,2007,2484,988760,20009
BARTON,KS,2008,3015,1129600,20009
BARTON,KS,2009,3206,1293720,20009
BARTON,KS,2010,3353,1409810,20009
BARTON,KS,2011,3928,1504120,20009
BARTON,KS,2012,4284,1512060,20009
BARTON,MO,2006,2118,429170,29011
BARTON,MO,2007,2411,514250,29011
BARTON,MO,2008,2524,586610,29011
BARTON,MO,2009,2390,620810,29011
BARTON,MO,2010,2551,625100,29011
BARTON,MO,2011,2625,694460,29011
BARTON,MO,2012,2818,770020,29011
BARTOW,GA,2006,10005,3393290,13015
BARTOW,GA,2007,10831,3883630,13015
BARTOW,GA,2008,11975,4163240,13015
BARTOW,GA,2009,11786,4729050,13015
BARTOW,GA,2010,12662,5347350,13015
BARTOW,GA,2011,13892,5801086,13015
BARTOW,GA,2012,13475,5721560,13015
BASTROP,TX,2006,4006,1402040,48021
BASTROP,TX,2007,4970,1907900,48021
BASTROP,TX,2008,4816,1954870,48021
BASTROP,TX,2009,4851,2008700,48021
BASTROP,TX,2010,5285,2188410,48021
BASTROP,TX,2011,5423,2400180,48021
BASTROP,TX,2012,5400,2521830,48021
BATES,MO,2006,2065,505600,29013
BATES,MO,2007,2106,549500,29013
BATES,MO,2008,2338,648200,29013
BATES,MO,2009,2452,709000,29013
BATES,MO,2010,2848,834120,29013
BATES,MO,2011,3421,1016500,29013
BATES,MO,2012,3439,1171780,29013
BATH,KY,2006,792,265610,21011
BATH,KY,2007,880,300690,21011
BATH,KY,2008,940,346500,21011
BATH,KY,2009,885,324000,21011
BATH,KY,2010,1035,389890,21011
BATH,KY,2011,1102,387100,21011
BATH,KY,2012,1224,408900,21011
BATH,VA,2006,194,73440,51017
BATH,VA,2007,189,77600,51017
BATH,VA,2008,170,84000,51017
BATH,VA,2009,149,76500,51017
BATH,VA,2010,185,93200,51017
BATH,VA,2011,218,99100,51017
BATH,VA,2012,217,128800,51017
BAXTER,AR,2006,4224,1414270,05005
BAXTER,AR,2007,4739,1576990,05005
BAXTER,AR,2008,4987,1824620,05005
BAXTER,AR,2009,5395,2208850,05005
BAXTER,AR,2010,6341,2545280,05005
BAXTER,AR,2011,6696,2644210,05005
BAXTER,AR,2012,6861,2875390,05005
BAY,FL,2006,20912,8415790,12005
BAY,FL,2007,20558,8491350,12005
BAY,FL,2008,20942,9176680,12005
BAY,FL,2009,20150,9280310,12005
BAY,FL,2010,20951,9684950,12005
BAY,FL,2011,21428,10166050,12005
BAY,FL,2012,21338,10151200,12005
BAY,MI,2006,10349,3771300,26017
BAY,MI,2007,11440,4238930,26017
BAY,MI,2008,12685,4792270,26017
BAY,MI,2009,12808,5156840,26017
BAY,MI,2010,13685,5573732,26017
BAY,MI,2011,13995,6018258,26017
BAY,MI,2012,14003,6323492,26017
BAYAMON,PR,2006,1823,621935,NA
BAYAMON,PR,2007,1517,576130,NA
BAYAMON,PR,2008,1421,669160,NA
BAYAMON,PR,2009,1365,622155,NA
BAYAMON,PR,2010,1614,810940,NA
BAYAMON,PR,2011,1471,848150,NA
BAYAMON,PR,2012,1351,792500,NA
BAYFIELD,WI,2006,247,57400,55007
BAYFIELD,WI,2007,329,67880,55007
BAYFIELD,WI,2008,345,69500,55007
BAYFIELD,WI,2009,359,73500,55007
BAYFIELD,WI,2010,276,58000,55007
BAYFIELD,WI,2011,259,55100,55007
BAYFIELD,WI,2012,217,62600,55007
BAYLOR,TX,2006,258,93800,48023
BAYLOR,TX,2007,255,105140,48023
BAYLOR,TX,2008,203,106700,48023
BAYLOR,TX,2009,308,133100,48023
BAYLOR,TX,2010,329,124500,48023
BAYLOR,TX,2011,361,150260,48023
BAYLOR,TX,2012,680,175310,48023
BEADLE,SD,2006,790,176600,46005
BEADLE,SD,2007,940,219640,46005
BEADLE,SD,2008,1106,262300,46005
BEADLE,SD,2009,1326,309020,46005
BEADLE,SD,2010,1634,356000,46005
BEADLE,SD,2011,1880,427020,46005
BEADLE,SD,2012,1874,449400,46005
BEAR LAKE,ID,2006,997,242800,16007
BEAR LAKE,ID,2007,1254,280100,16007
BEAR LAKE,ID,2008,1092,249000,16007
BEAR LAKE,ID,2009,1071,287500,16007
BEAR LAKE,ID,2010,1065,318800,16007
BEAR LAKE,ID,2011,1085,321100,16007
BEAR LAKE,ID,2012,935,330680,16007
BEAUFORT,NC,2006,4541,1590380,37013
BEAUFORT,NC,2007,4826,1827840,37013
BEAUFORT,NC,2008,5203,2043760,37013
BEAUFORT,NC,2009,5377,2273390,37013
BEAUFORT,NC,2010,5483,2266310,37013
BEAUFORT,NC,2011,6139,2672340,37013
BEAUFORT,NC,2012,5846,2747970,37013
BEAUFORT,SC,2006,10241,2675430,45013
BEAUFORT,SC,2007,10995,3018720,45013
BEAUFORT,SC,2008,11699,3370500,45013
BEAUFORT,SC,2009,11599,3527500,45013
BEAUFORT,SC,2010,11825,3647340,45013
BEAUFORT,SC,2011,12831,4053140,45013
BEAUFORT,SC,2012,12829,4103350,45013
BEAUREGARD,LA,2006,2202,724780,22011
BEAUREGARD,LA,2007,2307,817210,22011
BEAUREGARD,LA,2008,2398,945460,22011
BEAUREGARD,LA,2009,2589,1239660,22011
BEAUREGARD,LA,2010,2998,1480320,22011
BEAUREGARD,LA,2011,3208,1576490,22011
BEAUREGARD,LA,2012,3303,1619660,22011
BEAVER,OK,2006,244,62200,40007
BEAVER,OK,2007,214,76400,40007
BEAVER,OK,2008,239,90800,40007
BEAVER,OK,2009,237,91900,40007
BEAVER,OK,2010,304,117000,40007
BEAVER,OK,2011,314,141830,40007
BEAVER,OK,2012,314,149730,40007
BEAVER,PA,2006,15366,4411410,42007
BEAVER,PA,2007,16145,5077800,42007
BEAVER,PA,2008,16461,5462670,42007
BEAVER,PA,2009,16287,5921030,42007
BEAVER,PA,2010,17174,6118780,42007
BEAVER,PA,2011,18423,6651440,42007
BEAVER,PA,2012,19474,6763960,42007
BEAVER,UT,2006,559,222900,49001
BEAVER,UT,2007,678,238600,49001
BEAVER,UT,2008,822,238000,49001
BEAVER,UT,2009,865,232300,49001
BEAVER,UT,2010,698,224000,49001
BEAVER,UT,2011,817,263260,49001
BEAVER,UT,2012,854,308510,49001
BEAVERHEAD,MT,2006,529,216100,30001
BEAVERHEAD,MT,2007,592,225500,30001
BEAVERHEAD,MT,2008,547,214600,30001
BEAVERHEAD,MT,2009,595,218600,30001
BEAVERHEAD,MT,2010,736,271760,30001
BEAVERHEAD,MT,2011,841,312830,30001
BEAVERHEAD,MT,2012,809,341800,30001
BECKER,MN,2006,1846,402402,27005
BECKER,MN,2007,2322,492724,27005
BECKER,MN,2008,2869,630560,27005
BECKER,MN,2009,2784,648410,27005
BECKER,MN,2010,3093,699080,27005
BECKER,MN,2011,3474,843920,27005
BECKER,MN,2012,3361,907940,27005
BECKHAM,OK,2006,4143,1425000,40009
BECKHAM,OK,2007,4567,1587110,40009
BECKHAM,OK,2008,4650,1624480,40009
BECKHAM,OK,2009,5088,1844990,40009
BECKHAM,OK,2010,5393,1902910,40009
BECKHAM,OK,2011,5847,2139460,40009
BECKHAM,OK,2012,6195,2191600,40009
BEDFORD,PA,2006,4261,1183900,42009
BEDFORD,PA,2007,4724,1344950,42009
BEDFORD,PA,2008,4984,1433840,42009
BEDFORD,PA,2009,5180,1620570,42009
BEDFORD,PA,2010,5438,1702820,42009
BEDFORD,PA,2011,5772,1776720,42009
BEDFORD,PA,2012,6732,1969740,42009
BEDFORD,TN,2006,3241,1325970,47003
BEDFORD,TN,2007,3807,1479684,47003
BEDFORD,TN,2008,4229,1659020,47003
BEDFORD,TN,2009,4680,1983420,47003
BEDFORD,TN,2010,5184,2178850,47003
BEDFORD,TN,2011,6005,2621340,47003
BEDFORD,TN,2012,6409,2833430,47003
BEDFORD,VA,2006,2748,807150,51019
BEDFORD,VA,2007,3171,947460,51019
BEDFORD,VA,2008,3311,1074900,51019
BEDFORD,VA,2009,3148,1154260,51019
BEDFORD,VA,2010,3685,1300080,51019
BEDFORD,VA,2011,4065,1471080,51019
BEDFORD,VA,2012,4157,1524680,51019
BEE,TX,2006,1480,461540,48025
BEE,TX,2007,1981,688720,48025
BEE,TX,2008,2068,760330,48025
BEE,TX,2009,2210,880000,48025
BEE,TX,2010,2306,998520,48025
BEE,TX,2011,2498,1040650,48025
BEE,TX,2012,2740,1142620,48025
BELKNAP,NH,2006,4095,1542020,33001
BELKNAP,NH,2007,4916,1943260,33001
BELKNAP,NH,2008,5025,2108300,33001
BELKNAP,NH,2009,5193,2175540,33001
BELKNAP,NH,2010,5647,2302260,33001
BELKNAP,NH,2011,5447,2266640,33001
BELKNAP,NH,2012,5519,2130940,33001
BELL,KY,2006,7831,3858410,21013
BELL,KY,2007,8014,4302790,21013
BELL,KY,2008,8105,4500450,21013
BELL,KY,2009,8179,4597380,21013
BELL,KY,2010,9462,4705650,21013
BELL,KY,2011,9303,4859500,21013
BELL,KY,2012,8833,4631640,21013
BELL,TX,2006,8781,3871330,48027
BELL,TX,2007,12109,5551830,48027
BELL,TX,2008,13411,6455754,48027
BELL,TX,2009,14453,7449332,48027
BELL,TX,2010,16407,8116304,48027
BELL,TX,2011,17982,9284884,48027
BELL,TX,2012,18896,9714230,48027
BELMONT,OH,2006,6914,3023400,39013
BELMONT,OH,2007,8555,3721195,39013
BELMONT,OH,2008,9294,4202880,39013
BELMONT,OH,2009,9845,4735560,39013
BELMONT,OH,2010,10540,4821500,39013
BELMONT,OH,2011,10608,4812740,39013
BELMONT,OH,2012,11237,4657720,39013
BELTRAMI,MN,2006,2880,818930,27007
BELTRAMI,MN,2007,2830,819770,27007
BELTRAMI,MN,2008,2865,719090,27007
BELTRAMI,MN,2009,2858,750590,27007
BELTRAMI,MN,2010,3009,763450,27007
BELTRAMI,MN,2011,3143,839580,27007
BELTRAMI,MN,2012,3259,893090,27007
BEN HILL,GA,2006,1672,552880,13017
BEN HILL,GA,2007,2206,738950,13017
BEN HILL,GA,2008,2667,854340,13017
BEN HILL,GA,2009,2674,930900,13017
